S_creation,net_id,topo_rand_basal,I_realised,net_type,dyn_degree_high,dyn_rand_basal,C_creation,t_val,I_creation,topo_rand_consumer,C_realised,topo_bm_low,S_realised,dyn_bm_low,topo_degree_high,C_target,dyn_rand_consumer
52,25,0.09649122807017543,0,atn,0.013157894736842106,0.013157894736842106,0.1246301775147929,5000,0,0.5,0.07617728531855955,0.47368421052631576,38,0.013513513513513514,0.5,0.07629802334079366,0.013513513513513514
52,26,0.5,0,down_power,0.011904761904761906,0.011627906976744186,0.1327662721893491,5000,55,0.1375,0.1,0.22857142857142856,10,0.011904761904761906,0.08333333333333334,0.13290469667297752,0.011904761904761906
52,26,0.19954954954954957,0,metaweb,0.23076923076923078,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.13290469667297752,0.21153846153846154
52,26,0.20512820512820512,0,niche,0.17307692307692307,0.049450549450549455,0.13498520710059173,5000,0,0.44871794871794873,0.15121630506245892,0.3603988603988604,39,0.15384615384615385,0.4551282051282052,0.13290469667297752,0.15865384615384615
52,26,0.5,0,down_rand,0.011904761904761906,0.011363636363636366,0.1327662721893491,5000,62,0.16666666666666666,0.15625,0.2916666666666667,8,0.011904761904761906,0.16666666666666666,0.13290469667297752,0.011904761904761906
52,26,0.5,0,down_link,0.011627906976744186,0.011363636363636366,0.1327662721893491,5000,70,0.0625,0.109375,0.17857142857142858,8,0.011627906976744186,0.0625,0.13290469667297752,0.011627906976744186
52,26,0.1989748369058714,1,down_niche,0.23076923076923078,0.15384615384615385,0.1327662721893491,5000,43,0.5,0.16508400292184075,0.5,37,0.23076923076923078,0.5,0.13290469667297752,0.23076923076923078
52,26,0.21428571428571427,0,atn,0.013513513513513514,0.01282051282051282,0.1283284023668639,5000,0,0.5,0.1736111111111111,0.5,12,0.013513513513513514,0.5,0.13290469667297752,0.013157894736842106
52,27,0.42307692307692313,2,down_power,0.01282051282051282,0.012195121951219513,0.09800295857988166,5000,81,0.23846153846153847,0.11242603550295859,0.42307692307692313,13,0.01282051282051282,0.21794871794871795,0.09817896652388847,0.01282051282051282
52,27,0.19954954954954957,0,metaweb,0.23076923076923078,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.09817896652388847,0.21153846153846154
52,27,0.18298368298368298,0,niche,0.15384615384615385,0.05384615384615385,0.10798816568047337,5000,0,0.47435897435897434,0.1012491781722551,0.4230769230769231,39,0.15384615384615385,0.47435897435897434,0.09817896652388847,0.17307692307692307
52,27,0.40384615384615385,0,down_rand,0.013513513513513514,0.0125,0.09800295857988166,5000,105,0.2076923076923077,0.08284023668639054,0.34615384615384615,13,0.013513513513513514,0.21153846153846156,0.09817896652388847,0.013513513513513514
52,27,0.375,0,down_link,0.01282051282051282,0.012195121951219513,0.09800295857988166,5000,112,0.2638888888888889,0.125,0.3055555555555555,12,0.01282051282051282,0.15,0.09817896652388847,0.01282051282051282
52,27,0.17042151162790697,14,down_niche,0.19230769230769232,0.15384615384615385,0.09800295857988166,5000,48,0.5,0.11519740400216333,0.5,43,0.23076923076923078,0.4767441860465116,0.09817896652388847,0.1794871794871795
52,27,0.1853146853146853,0,atn,0.01388888888888889,0.013513513513513514,0.1327662721893491,5000,0,0.5,0.17751479289940827,0.46703296703296704,13,0.01388888888888889,0.5,0.09817896652388847,0.013513513513513514
52,28,0.38095238095238093,0,down_power,0.013157894736842106,0.01282051282051282,0.10983727810650888,5000,68,0.21428571428571427,0.09693877551020408,0.42857142857142855,14,0.013157894736842106,0.17142857142857143,0.10998033138674129,0.013157894736842106
