topo_bm_high,net_id,topo_rand_basal,dyn_vul_low,dyn_gen_high,dyn_degree_high,dyn_rand_basal,topo_degree_low,S,dyn_degree_low,topo_vul_low,topo_rand_consumer,topo_gen_low,topo_bm_low,dyn_bm_low,dyn_bm_high,topo_gen_high,dyn_vul_high,dyn_gen_low,topo_degree_high,topo_vul_high,dyn_rand_consumer,C
0.46153846153846156,83,0.5,0.3942307692307693,0.25,0.25,0.1625,0.5,37,0.16666666666666666,0.5,0.5,0.5,0.4230769230769231,0.21666666666666667,0.18,0.5,0.3571428571428571,0.14583333333333331,0.47115384615384615,0.4743589743589744,0.38,0.14191779530966248
0.5,84,0.4891304347826087,0.5,0.45454545454545453,0.45454545454545453,0.5,0.3579710144927536,28,0.4090909090909091,0.3579710144927536,0.5,0.3579710144927536,0.5,0.4090909090909091,0.41304347826086957,0.3579710144927536,0.45454545454545453,0.45454545454545453,0.3579710144927536,0.3579710144927536,0.5,0.06005925993181216
0.45,85,0.16666666666666669,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.5,0.5,45,0.35000000000000003,0.5,0.5,0.5,0.45,0.5,0.3333333333333333,0.5,0.41666666666666663,0.35000000000000003,0.5,0.5,0.3333333333333333,0.1991768175596424
0.4473684210526315,86,0.5,0.45454545454545453,0.36363636363636365,0.3181818181818182,0.23015873015873015,0.5,58,0.43333333333333335,0.5,0.5,0.5,0.5,0.28289473684210525,0.3181818181818182,0.5,0.3181818181818182,0.16666666666666666,0.5,0.5,0.40476190476190477,0.20494549639542792
0.5,87,0.3709677419354839,0.5,0.4655172413793104,0.43103448275862066,0.3194444444444444,0.5,42,0.43103448275862066,0.5,0.45698924731182794,0.5,0.43548387096774194,0.23706896551724138,0.43333333333333335,0.5,0.23706896551724138,0.3333333333333333,0.4560117302052786,0.5,0.43333333333333335,0.14297744542361593
0.4743589743589744,88,0.5,0.36363636363636365,0.30000000000000004,0.26,0.18452380952380953,0.5,43,0.375,0.5,0.46153846153846156,0.5,0.41025641025641024,0.19318181818181818,0.22727272727272727,0.5,0.38,0.27083333333333337,0.4076923076923077,0.5,0.36363636363636365,0.12058117243307317
0.5,89,0.275,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,52,0.375,0.5,0.5,0.4,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3666666666666667,0.5,0.3,0.3666666666666667,0.4,0.4,0.1807251610909495
0.5,90,0.5,0.5,0.3592592592592592,0.39629629629629626,0.225,0.5,30,0.3181818181818182,0.5,0.5,0.5,0.3630952380952381,0.2777777777777778,0.2857142857142857,0.5,0.42592592592592593,0.11818181818181818,0.4761904761904762,0.5,0.4642857142857143,0.17258737469437005
0.4393939393939394,91,0.25757575757575757,0.16666666666666666,0.28125,0.25,0.1875,0.5,41,0.375,0.5,0.5,0.5,0.4431818181818182,0.296875,0.2866666666666667,0.5,0.3484848484848485,0.3229166666666667,0.5,0.5,0.34375,0.09682283373749889
0.4411764705882353,92,0.2124183006535948,0.2647058823529412,0.38235294117647056,0.3235294117647059,0.11904761904761904,0.5,38,0.5,0.4411764705882353,0.5,0.5,0.4294117647058823,0.10504201680672268,0.23333333333333334,0.38235294117647056,0.10504201680672268,0.16666666666666666,0.38235294117647056,0.4803921568627451,0.3,0.14656652144551263
0.2969924812030075,93,0.22180451127819548,0.35526315789473684,0.3421052631578947,0.39473684210526316,0.5,0.5,46,0.22368421052631576,0.5,0.5,0.4473684210526315,0.39473684210526316,0.28431372549019607,0.3070175438596491,0.3355263157894737,0.3,0.5,0.3223684210526316,0.39473684210526316,0.4473684210526315,0.15984545479079815
0.35344827586206895,94,0.22306034482758622,0.5,0.22727272727272727,0.22727272727272727,0.2222222222222222,0.5,31,0.3620689655172414,0.5,0.5,0.5,0.45689655172413796,0.1349206349206349,0.1896551724137931,0.5,0.42857142857142855,0.20833333333333331,0.5,0.5,0.26785714285714285,0.10569706504927028
0.4473684210526315,95,0.23421052631578945,0.3888888888888889,0.2894736842105263,0.18421052631578946,0.15555555555555556,0.5,38,0.2777777777777778,0.5,0.5,0.5,0.17669172932330826,0.2866666666666667,0.3421052631578947,0.5,0.2777777777777778,0.3333333333333333,0.3070175438596491,0.2894736842105263,0.2962962962962963,0.15418067764678478
0.4375,96,0.15625,0.5,0.5,0.34375,0.5,0.4375,34,0.39285714285714285,0.5,0.5,0.4375,0.20833333333333334,0.3333333333333333,0.5,0.5,0.43333333333333335,0.3333333333333333,0.359375,0.375,0.42857142857142855,0.18987547238669594
0.4629629629629629,97,0.5,0.18055555555555555,0.12962962962962962,0.12962962962962962,0.1468253968253968,0.5,51,0.35185185185185186,0.5,0.5,0.5,0.4845679012345679,0.16666666666666666,0.19444444444444442,0.5,0.34615384615384615,0.2916666666666667,0.4206349206349206,0.38888888888888884,0.24074074074074073,0.15183949083683537
0.5,98,0.5,0.3888888888888889,0.3055555555555556,0.3055555555555556,0.11904761904761904,0.5,30,0.16666666666666669,0.5,0.5,0.5,0.39473684210526316,0.11904761904761904,0.39473684210526316,0.5,0.27941176470588236,0.08455882352941177,0.5,0.5,0.39473684210526316,0.16556241796730048
0.5,99,0.5,0.45454545454545453,0.45238095238095233,0.45238095238095233,0.20909090909090908,0.5,25,0.3181818181818182,0.5,0.34057971014492755,0.5,0.3695652173913043,0.27717391304347827,0.36363636363636365,0.3007246376811594,0.45454545454545453,0.23484848484848483,0.35714285714285715,0.41304347826086957,0.4565217391304348,0.14499158338597765
0.47857142857142854,100,0.5,0.4411764705882353,0.35294117647058826,0.35294117647058826,0.15,0.5,52,0.20588235294117646,0.5,0.5,0.5,0.37857142857142856,0.17857142857142858,0.1893939393939394,0.41785714285714287,0.14705882352941177,0.1411764705882353,0.32857142857142857,0.41428571428571426,0.3088235294117647,0.14347570508084054
